CodigoLocalidad,CodigoRecinto,CodigoMesa,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,NombreLocalidad,NombreRecinto,NumeroMesa
2059,31001,4001351,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Ildefonso Murguia,3
2059,31001,4001361,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Ildefonso Murguia,4
2059,116,4001601,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Anglo Americano,1
2059,116,4001611,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Anglo Americano,2
2059,116,4001621,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Anglo Americano,3
2059,116,4001631,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Anglo Americano,4
2059,116,4001641,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Anglo Americano,5
2059,25033,4001651,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Bolivia Japon,1
2059,25033,4001661,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Bolivia Japon,2
2059,25033,4001671,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Bolivia Japon,3
2059,25033,4001681,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Bolivia Japon,4
2059,25033,4001691,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Bolivia Japon,5
2059,25033,4001701,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Bolivia Japon,6
2059,25033,4001711,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Particular Bolivia Japon,7
2059,32407,4001801,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Rodolfo Soria Galvarro,2
2059,32407,4001811,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Rodolfo Soria Galvarro,3
2059,32407,4001821,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Rodolfo Soria Galvarro,4
2059,95,4001831,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Juan Velez de Cordoba (Inca Pozo).,1
2059,95,4001851,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Juan Velez de Cordoba (Inca Pozo).,3
2059,95,4001861,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Juan Velez de Cordoba (Inca Pozo).,4
2059,95,4001871,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Juan Velez de Cordoba (Inca Pozo).,5
2059,95,4001881,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Juan Velez de Cordoba (Inca Pozo).,6
2059,25629,4002061,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,1
2059,25629,4002071,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,2
2059,25629,4002081,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,3
2059,25629,4002091,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,4
2059,25629,4002101,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,5
2059,25629,4002111,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,6
2059,25629,4002121,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,7
2059,25629,4002131,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,8
2059,25629,4002141,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,9
2059,25629,4002151,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,10
2059,25629,4002161,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Cristo el Salvador,11
2059,141,4002411,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Tomas Barron,7
2059,141,4002421,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Tomas Barron,8
2059,141,4002441,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Tomas Barron,10
2059,94,4002751,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. John F. Kennedy,1
2059,94,4002761,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. John F. Kennedy,2
2059,94,4002771,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. John F. Kennedy,3
2059,94,4002781,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. John F. Kennedy,4
2059,94,4002791,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. John F. Kennedy,5
2059,94,4002801,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. John F. Kennedy,6
2059,79,4003251,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),1
2059,79,4003261,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),2
2059,79,4003271,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),3
2059,79,4003281,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),4
2059,79,4003291,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),5
2059,79,4003301,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),6
2059,79,4003311,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),7
2059,79,4003321,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Jacinto Rodriguez (La Aurora),8
2059,80,4003441,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Franz Tamayo (Los Pinos),1
2059,80,4003451,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Franz Tamayo (Los Pinos),2
2059,80,4003461,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Franz Tamayo (Los Pinos),3
2059,80,4003471,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Franz Tamayo (Los Pinos),4
2059,80,4003481,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Esc. Franz Tamayo (Los Pinos),5
2059,32409,4003711,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. 27 de Julio Huanuni,1
2059,32409,4003721,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. 27 de Julio Huanuni,2
2059,83,4003881,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,1
2059,83,4003891,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,2
2059,83,4003901,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,3
2059,83,4003911,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,4
2059,83,4003921,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,5
2059,83,4003931,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,6
2059,83,4003941,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,7
2059,83,4003951,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Kantuta,8
2059,32180,4003971,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Abya Yala,2
2059,31008,4005251,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,2
2059,31008,4005261,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,3
2059,31008,4005271,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,4
2059,31008,4005281,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,5
2059,31008,4005291,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,6
2059,31008,4005301,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,7
2059,31008,4005311,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,8
2059,31008,4005321,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,9
2059,31008,4005331,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria Rosa Quintela,10
2059,25027,4005341,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),1
2059,25027,4005351,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),2
2059,25027,4005361,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),3
2059,25027,4005371,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),4
2059,25027,4005381,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),5
2059,25027,4005391,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),6
2059,25027,4005401,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),7
2059,25027,4005411,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),8
2059,25027,4005421,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),9
2059,25027,4005431,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),10
2059,25027,4005441,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),11
2059,25027,4005451,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),12
2059,25027,4005461,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),13
2059,25027,4005471,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Kantuta II (Josermo Murillo),14
2059,138,4005761,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,1
2059,138,4005771,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,2
2059,138,4005781,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,3
2059,138,4005791,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,4
2059,138,4005801,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,5
2059,138,4005811,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,6
2059,138,4005821,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,7
2059,138,4005831,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,8
2059,138,4005841,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,9
2059,138,4005851,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,10
2059,138,4005861,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,11
2059,138,4005871,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,12
2059,138,4005881,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,13
2059,138,4005891,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,14
2059,138,4005901,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,15
2059,138,4005911,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,16
2059,138,4005921,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,17
2059,138,4005931,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,18
2059,138,4005941,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,19
2059,138,4005951,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,20
2059,138,4005961,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,21
2059,138,4005971,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,22
2059,138,4005981,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,23
2059,138,4005991,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,24
2059,138,4006001,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Carmen Guzman De Mier,25
2059,25029,4006011,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Inicial Carmen Guzman De Mier,1
2059,25029,4006021,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Inicial Carmen Guzman De Mier,2
2059,25029,4006041,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Inicial Carmen Guzman De Mier,4
2059,25029,4006051,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Inicial Carmen Guzman De Mier,5
2059,25029,4006061,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Inicial Carmen Guzman De Mier,6
2059,25029,4006071,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Inicial Carmen Guzman De Mier,7
2059,25036,4006081,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,1
2059,25036,4006091,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,2
2059,25036,4006101,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,3
2059,25036,4006111,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,4
2059,25036,4006121,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,5
2059,25036,4006131,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,6
2059,25036,4006141,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,7
2059,25036,4006151,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,8
2059,25036,4006161,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Misael Pacheco Loma,9
2059,82,4006251,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Inst. De Aprendizaje Industrial   I.A.I.,8
2059,25050,4006411,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Magdalena Postel II,1
2059,25050,4006421,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Magdalena Postel II,2
2059,25050,4006431,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Magdalena Postel II,3
2059,25050,4006441,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Magdalena Postel II,4
2059,25050,4006451,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Magdalena Postel II,5
2059,25050,4006461,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Magdalena Postel II,6
2059,25050,4006471,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Magdalena Postel II,7
2059,88,4006481,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,1
2059,88,4006491,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,2
2059,88,4006501,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,3
2059,88,4006511,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,4
2059,88,4006521,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,5
2059,88,4006531,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,6
2059,88,4006541,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,7
2059,88,4006561,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,9
2059,88,4006571,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,10
2059,88,4006581,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,11
2059,88,4006591,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,12
2059,88,4006601,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,13
2059,88,4006611,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,14
2059,88,4006621,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,Facultad Técnica,15
2059,91,4006771,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Melvin Jones,2
2059,91,4006781,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Melvin Jones,3
2059,91,4006801,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Melvin Jones,5
2059,91,4006811,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Melvin Jones,6
2059,91,4006821,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Melvin Jones,7
2059,91,4006831,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Melvin Jones,8
2059,32135,4006871,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Jaime Escalante,1
2059,32135,4006881,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Jaime Escalante,2
2059,32135,4006891,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Jaime Escalante,3
2059,32135,4006901,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Jaime Escalante,4
2059,32135,4006911,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Jaime Escalante,5
2059,32135,4006921,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Jaime Escalante,6
2059,32135,4006931,32,BOLIVIA,4,Oruro,29,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Jaime Escalante,7
2059,147,4007031,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,1
2059,147,4007041,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,2
2059,147,4007051,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,3
2059,147,4007061,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,4
2059,147,4007071,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,5
2059,147,4007081,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,6
2059,147,4007091,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,7
2059,147,4007101,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,8
2059,147,4007111,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,9
2059,147,4007121,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,10
2059,147,4007131,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Maria  De Nazareth,11
2059,106,4007391,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Bolivia,1
2059,106,4007401,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Mixto Bolivia,2
2059,129,4007611,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Marcos Beltran Avila,6
2059,129,4007621,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Marcos Beltran Avila,7
2059,129,4007631,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Marcos Beltran Avila,8
2059,129,4007641,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Marcos Beltran Avila,9
2059,129,4007651,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Marcos Beltran Avila,10
2059,136,4008621,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Centro Educativo Luis Espinal,1
2059,136,4008631,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Centro Educativo Luis Espinal,2
2059,136,4008641,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Centro Educativo Luis Espinal,3
2059,136,4008651,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Centro Educativo Luis Espinal,4
2059,32311,4008751,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Fred Nuñez Gonzales,1
2059,32311,4008761,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Fred Nuñez Gonzales,2
2059,32311,4008771,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Fred Nuñez Gonzales,3
2059,144,4009411,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Niño Quirquincho Feliz,7
2059,144,4009421,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Niño Quirquincho Feliz,8
